userid, newsid
9027335,100652447
9027828,100652367
9027828,100652447
9027895,100652367
9027895,100652447
9027959,100652367
9027959,100652447
9028118,100652367
9028118,100652447
9028565,100652367
9028565,100652447
9029920,100652367
9029920,100652447
9030272,100652367
9030272,100652447
9031558,100655208
9031558,100655704
9031729,100652367
9031729,100652447
9031942,100652367
9031942,100652447
9033105,100652367
9033105,100652447
9033201,100655208
9033201,100654615
9033203,100652367
9033203,100652447
9033963,100652367
9033963,100652447
9035307,100652367
9035307,100652447
9035763,100652367
9035763,100652447
9036655,100652367
9036655,100652447
9037817,100654615
9037817,100654294
903789,100650872
903789,100651048
9038287,100652367
9038287,100652447
9038290,100652367
9038290,100652447
9038815,100652367
9038815,100652447
9040028,100652367
9040028,100652447
9040286,100652367
9040286,100652447
9040749,100652367
9040749,100652447
9041168,100652367
9041168,100652447
904165,100657423
904165,100656910
9043633,100654615
9043633,100654294
9043761,100655208
9043761,100654615
9045286,100652367
9045286,100652447
9046455,100652367
9046455,100652447
9047492,100652367
9047492,100652447
9048202,100652367
9048202,100652447
9048395,100652367
9048395,100652447
9050261,100657423
9050261,100656910
9050378,100652367
9050378,100652447
9051,100645330
9051,100646695
9051545,100654615
9051545,100654294
905157,100654615
905157,100654294
905261,100649791
905261,100649739
9053237,100652367
9053237,100652447
9054590,100657423
9054590,100656910
9055860,100652367
9055860,100652447
9055991,100657878
9055991,100658513
9056410,100652367
9056410,100652447
9056707,100655208
9056707,100654615
9056764,100652367
9056764,100652447
905872,100649791
905872,100648778
9059049,100652367
9059049,100652447
9061247,100652367
9061247,100652447
9061771,100654615
9061771,100654294
9066217,100654615
9066217,100654294
906841,100649791
906841,100649739
9069280,100652367
9069280,100652447
9069657,100652367
9069657,100652447
9069908,100655208
9069908,100654615
9071880,100652367
9071880,100652447
9072095,100652367
9072095,100652447
9072135,100652367
9072135,100652447
9072471,100652367
9072471,100652447
9072988,100652367
9072988,100652447
9075162,100657423
9075162,100656910
9076660,100652367
9076660,100652447
9077903,100655208
9077903,100654615
90780,100645330
90780,100645816
9080615,100652367
9080615,100652447
9081071,100652367
9081071,100652447
9081664,100652367
9081664,100652447
9084929,100652367
9084929,100652447
9085206,100652367
9085206,100652447
9086197,100654615
9086197,100654294
9086792,100652367
9086792,100652447
908845,100655208
908845,100654615
9088507,100652367
9088507,100652447
908890,100655704
908890,100657423
9089340,100652367
9089340,100652447
9096095,100652367
9096095,100652447
909623,100657878
909623,100658513
9097077,100655208
9097077,100654615
9099788,100652727
9099788,100654615
9101309,100655208
9101309,100654615
91030,100644693
91030,100645330
910337,100648778
910337,100649085
9103933,100652367
9103933,100652447
9105849,100655704
9105849,100656910
9105854,100652367
9105854,100652447
9106148,100652367
9106148,100652447
9106173,100652367
9106173,100652447
9106246,100655208
9106246,100654615
9111277,100654615
9111277,100654294
9112157,100652367
9112157,100652447
911443,100655208
911443,100654615
911600,100657423
911600,100657878
9116678,100657878
9116678,100658513
911748,100657423
911748,100656910
9117579,100652367
9117579,100652447
9120662,100652367
9120662,100652447
9121023,100654615
9121023,100654294
912411,100655208
912411,100654615
9127369,100652367
9127369,100652447
9127733,100655704
9127733,100657423
9127887,100652367
9127887,100652447
9130030,100652367
9130030,100652447
9130761,100655208
9130761,100654615
9136908,100652367
9136908,100652447
9138334,100657423
9138334,100656910
9142874,100657878
9142874,100658513
9144051,100657878
9144051,100658513
9146786,100652367
9146786,100652447
9147124,100657878
9147124,100658513
9152850,100652367
9152850,100652447
9153197,100652367
9153197,100652447
9161311,100652367
9161311,100652447
9174102,100652367
9174102,100652447
917942,100655704
917942,100657423
9183237,100657423
9183237,100657878
9192359,100657423
9192359,100656910
919287,100654615
919287,100654294
91956,100657423
91956,100656910
920869,100655208
920869,100654615
920883,100652367
920883,100652447
922501,100657878
922501,100658513
922556,100655208
922556,100654615
9227860,100655704
9227860,100657423
922950,100649791
922950,100649739
9231736,100655208
9231736,100654294
923585,100655208
923585,100655704
9241757,100655208
9241757,100654615
9242423,100655208
9242423,100655704
9246709,100657878
9246709,100658513
926006,100655704
926006,100656910
926424,100650872
926424,100650718
9265163,100657878
9265163,100658513
9267186,100652367
9267186,100652447
9267501,100652367
9267501,100652447
9268595,100652367
9268595,100652447
9269106,100652367
9269106,100652447
92692,100655704
92692,100657423
9269234,100652367
9269234,100652447
9269246,100652367
9269246,100652447
9269322,100652367
9269322,100652447
9269924,100652367
9269924,100652447
9270081,100654615
9270081,100654294
9270364,100652367
9270364,100652447
9271172,100657423
9271172,100656910
9271529,100652367
9271529,100652447
9271916,100652367
9271916,100652447
9272138,100652367
9272138,100652447
9273218,100652367
9273218,100652447
9274985,100652367
9274985,100652447
9275006,100652367
9275006,100652447
9275126,100652367
9275126,100652447
9275525,100652367
9275525,100652447
9275715,100652367
9275715,100652447
927635,100650872
927635,100651048
9277744,100652367
9277744,100652447
9278820,100652367
9278820,100652447
927930,100649791
927930,100649739
9279319,100652367
9279319,100652447
9279556,100652367
9279556,100652447
9281469,100652367
9281469,100652447
9282243,100652367
9282243,100652447
9282388,100652367
9282388,100652447
9282567,100652367
9282567,100652447
9282649,100652367
9282649,100652447
9283366,100657423
9283366,100656910
9284435,100652367
9284435,100652447
9285441,100652367
9285441,100652447
92861,100645330
92861,100645816
9286168,100652367
9286168,100652447
9286313,100652367
9286313,100652447
92864,100646808
92864,100647737
9286521,100652367
9286521,100652447
9287025,100652367
9287025,100652447
9287464,100652367
9287464,100652447
9288019,100652367
9288019,100652447
9288466,100652367
9288466,100652447
92885,100655208
92885,100655704
9288980,100652367
9288980,100652447
9289116,100655208
9289116,100654615
9289584,100652367
9289584,100652447
9290514,100652367
9290514,100652447
9292054,100652367
9292054,100652447
9292663,100652367
9292663,100652447
9292979,100652367
9292979,100652447
9295152,100655208
9295152,100654615
9295521,100655208
9295521,100654615
9297020,100652367
9297020,100652447
9299794,100652367
9299794,100652447
9299818,100652367
9299818,100652447
929984,100655704
929984,100656910
9299864,100655208
9299864,100654615
930,100657878
930,100659144
9300152,100652367
9300152,100652447
9302079,100652367
9302079,100652447
9305721,100652367
9305721,100652447
9307195,100652367
9307195,100652447
9308180,100655704
9308180,100656910
9308489,100655208
9308489,100655704
9309143,100657423
9309143,100656910
9309149,100652367
9309149,100652447
9309769,100652367
9309769,100652447
9310265,100652367
9310265,100652447
9310596,100652367
9310596,100652447
9311193,100652367
9311193,100652447
931292,100655208
931292,100654615
9313150,100652367
9313150,100652447
9313716,100652367
9313716,100652447
9313792,100652367
9313792,100652447
9314500,100652367
9314500,100652447
9314882,100655704
9314882,100656910
9315931,100652367
9315931,100652447
9316727,100652367
9316727,100652447
9316940,100652367
9316940,100652447
9318552,100657878
9318552,100659144
9319278,100652367
9319278,100652447
9319332,100652367
9319332,100652447
9321286,100652367
9321286,100652447
9324387,100652367
9324387,100652447
9325513,100652367
9325513,100652447
9325775,100655704
9325775,100656910
9327128,100655208
9327128,100654615
932901,100649791
932901,100648778
9329272,100652367
9329272,100652447
933036,100649791
933036,100649739
9331453,100652367
9331453,100652447
933182,100657878
933182,100658513
9332752,100655208
9332752,100654615
9333602,100657878
9333602,100658513
9333702,100652367
9333702,100652447
9334911,100652727
9334911,100654615
9337286,100652367
9337286,100652447
9343145,100657878
9343145,100658513
9346154,100655208
9346154,100655704
9352484,100652367
9352484,100652447
935269,100652367
935269,100652447
9358242,100652367
9358242,100652447
9364,100645330
9364,100645816
9365939,100652367
9365939,100652447
9366504,100655208
9366504,100655704
9367810,100657423
9367810,100656910
937049,100652367
937049,100652447
937107,100657423
937107,100656910
9371726,100652367
9371726,100652447
937238,100657423
937238,100656910
937842,100657878
937842,100658513
937977,100649791
937977,100648778
9380738,100652367
9380738,100652447
9383459,100657423
9383459,100656910
9383679,100652367
9383679,100652447
9383923,100657878
9383923,100658513
938567,100655704
938567,100656910
9386728,100657423
9386728,100657878
938738,100652367
938738,100652447
9389785,100657878
9389785,100659144
9390850,100654615
9390850,100654294
939566,100646808
939566,100647737
9398130,100652367
9398130,100652447
939991,100650872
939991,100650718
940179,100652367
940179,100652447
9407151,100652367
9407151,100652447
940796,100657878
940796,100658513
940963,100646808
940963,100647737
941414,100646808
941414,100647737
941435,100649791
941435,100649739
941607,100657423
941607,100657878
9416421,100655208
9416421,100654615
941904,100646808
941904,100647737
941933,100646808
941933,100647737
942007,100646808
942007,100647737
942058,100652367
942058,100652447
942078,100646808
942078,100647737
942208,100655704
942208,100656910
942638,100646808
942638,100647737
942644,100657423
942644,100656910
942701,100652367
942701,100652447
942730,100646808
942730,100647737
942781,100650872
942781,100650718
942868,100646808
942868,100647737
943239,100646808
943239,100647737
9439013,100655208
9439013,100654615
944517,100649791
944517,100649739
944707,100657423
944707,100656910
945021,100649791
945021,100649739
9451918,100652367
9451918,100652447
9452090,100655704
9452090,100657423
9452271,100652367
9452271,100652447
9452274,100652367
9452274,100652447
9452393,100652367
9452393,100652447
9452645,100652367
9452645,100652447
94528,100657423
94528,100656910
9452996,100652367
9452996,100652447
9453621,100655208
9453621,100655704
9453705,100657423
9453705,100656910
945411,100646808
945411,100647737
9454296,100652367
9454296,100652447
9454933,100652367
9454933,100652447
9455066,100652367
9455066,100652447
9455853,100652367
9455853,100652447
9456345,100652367
9456345,100652447
9457640,100652367
9457640,100652447
9458235,100652367
9458235,100652447
9458405,100652367
9458405,100652447
9459014,100652367
